,modo_envio,numero_chamadas_cliente,avaliacao_cliente,custo_produto,compras_anteriores,prioridade_produto,genero,desconto,peso_gramas,entregue_no_prazo,corredor_armazem_A,corredor_armazem_B,corredor_armazem_C,corredor_armazem_D,corredor_armazem_F,performance_prioridade_envio_Atraso Crítico,performance_prioridade_envio_Atraso Problemático,performance_prioridade_envio_Atraso Tolerável,performance_prioridade_envio_Não Houve Atraso,performance_modo_envio_Atraso Crítico na Entrega Por Aviao,performance_modo_envio_Atraso Crítico na Entrega Por Caminhao,performance_modo_envio_Atraso Crítico na Entrega Por Navio,performance_modo_envio_Atraso Problemático na Entrega Por Aviao,performance_modo_envio_Atraso Problemático na Entrega Por Caminhao,performance_modo_envio_Atraso Problemático na Entrega Por Navio,performance_modo_envio_Atraso Tolerável na Entrega Por Aviao,performance_modo_envio_Atraso Tolerável na Entrega Por Caminhao,performance_modo_envio_Atraso Tolerável na Entrega Por Navio,performance_modo_envio_Não Houve Atraso,faixa_desconto_Desconto Abaixo da Media,faixa_desconto_Desconto Acima da Media,performance_faixa_desconto_Atraso na Entrega com Desconto Abaixo da Media,performance_faixa_desconto_Entrega no Prazo com Desconto Abaixo da Media,performance_faixa_desconto_Entrega no Prazo com Desconto Acima da Media
6698,2,-0.057347773731440184,1.4239040408372658,0.2009345794392523,-1.135605124767058,2,0,-0.7689843154437618,0.5266617969320672,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
6699,2,0.815831562210931,-0.7003755648020696,0.3598130841121495,-1.135605124767058,0,0,-0.16863465716324366,0.5463842220598978,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
6700,2,-0.9305271096738114,0.007717637077708872,0.1869158878504673,-0.35970184795536136,1,1,-0.16863465716324366,0.6097881665449233,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
6701,2,-0.057347773731440184,-1.408468766681848,0.822429906542056,0.4162014288563354,0,1,-0.7689843154437618,0.6714390065741417,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
6702,2,1.6890108981533023,0.7158108389574873,0.09345794392523366,-0.35970184795536136,1,1,-0.4354567275101406,0.5329437545653762,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
6703,2,-0.057347773731440184,-0.7003755648020696,0.397196261682243,-0.35970184795536136,1,1,-0.16863465716324366,0.46910153396639886,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6704,2,0.815831562210931,0.007717637077708872,0.6261682242990655,-0.35970184795536136,2,1,-0.5688677626835891,0.5716581446311176,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6705,2,-1.8037064456161827,1.4239040408372658,0.14485981308411222,-0.35970184795536136,2,0,-0.6355732802703133,0.725054784514244,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
6706,2,-0.9305271096738114,-1.408468766681848,0.4018691588785047,-0.35970184795536136,1,1,-0.7022787978570375,0.6952520087655223,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
6707,2,-0.9305271096738114,-1.408468766681848,0.42056074766355145,-1.135605124767058,2,0,-0.36875120992341637,0.5193571950328707,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
6708,1,0.815831562210931,-1.408468766681848,0.8177570093457943,0.4162014288563354,1,1,-0.6355732802703133,0.5272461650840029,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6709,1,0.815831562210931,0.007717637077708872,0.35046728971962615,-1.135605124767058,2,0,-0.7689843154437618,0.6404674945215486,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6710,1,-0.057347773731440184,0.007717637077708872,0.663551401869159,-1.135605124767058,2,0,-0.7022787978570375,0.6321402483564645,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
6711,1,-0.057347773731440184,0.7158108389574873,0.4112149532710281,-0.35970184795536136,1,1,-0.30204569233669215,0.5043097151205259,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6712,1,0.815831562210931,-0.7003755648020696,0.5514018691588785,-1.135605124767058,1,0,-0.30204569233669215,0.5501826150474799,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
6713,1,-0.057347773731440184,0.7158108389574873,0.8551401869158878,1.9680079824797287,2,1,-0.5021622450968648,0.5693206720233748,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6714,1,-0.9305271096738114,-0.7003755648020696,0.33644859813084116,0.4162014288563354,1,0,-0.7689843154437618,0.46501095690284877,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6715,1,1.6890108981533023,0.7158108389574873,0.5841121495327103,1.192104705668032,2,1,-0.30204569233669215,0.5127830533235939,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6716,1,-0.9305271096738114,1.4239040408372658,0.7663551401869159,-0.35970184795536136,2,1,-0.36875120992341637,0.639590942293645,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6717,1,-0.057347773731440184,0.007717637077708872,0.5046728971962616,-0.35970184795536136,2,1,-0.7022787978570375,0.5856829802775748,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
6718,1,-0.057347773731440184,-0.7003755648020696,0.2149532710280374,-0.35970184795536136,2,0,-0.4354567275101406,0.5722425127830533,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
6719,1,-0.057347773731440184,0.007717637077708872,0.383177570093458,-0.35970184795536136,2,1,-0.6355732802703133,0.6819576333089846,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
6720,1,-1.8037064456161827,-1.408468766681848,0.5,-0.35970184795536136,2,1,-0.4354567275101406,0.47231555880204534,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
6721,1,-0.057347773731440184,-0.7003755648020696,0.39252336448598135,0.4162014288563354,2,1,-0.2353401747499679,0.48619430241051864,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
6722,1,-0.057347773731440184,0.7158108389574873,0.4532710280373832,-0.35970184795536136,2,0,-0.6355732802703133,0.5252008765522279,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
6723,1,0.815831562210931,0.7158108389574873,0.014018691588785048,-1.135605124767058,0,0,-0.5688677626835891,0.4759678597516436,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6724,1,-0.9305271096738114,-1.408468766681848,0.7196261682242991,-0.35970184795536136,1,1,-0.7689843154437618,0.4888239590942294,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
6725,1,-0.057347773731440184,-1.408468766681848,0.26168224299065423,-0.35970184795536136,2,0,-0.6355732802703133,0.4746530314097882,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6726,1,-0.057347773731440184,-1.408468766681848,0.7897196261682243,-1.135605124767058,1,0,-0.16863465716324366,0.6452885317750182,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6727,1,-1.8037064456161827,0.007717637077708872,0.6074766355140188,-1.135605124767058,2,1,-0.7022787978570375,0.5208181154127101,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
6728,1,-0.9305271096738114,0.007717637077708872,0.6448598130841122,-0.35970184795536136,1,1,-0.6355732802703133,0.4972972972972973,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
6729,1,-0.057347773731440184,0.007717637077708872,0.602803738317757,-1.135605124767058,0,0,-0.5688677626835891,0.5450693937180424,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6730,0,-0.9305271096738114,1.4239040408372658,0.3037383177570093,-1.135605124767058,2,1,-0.2353401747499679,0.529145361577794,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
6731,0,0.815831562210931,-0.7003755648020696,0.7009345794392524,-0.35970184795536136,2,0,-0.16863465716324366,0.6002921840759678,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
6732,0,-0.057347773731440184,1.4239040408372658,0.30841121495327106,-0.35970184795536136,2,0,-0.16863465716324366,0.5623082542001461,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6733,0,-0.057347773731440184,0.7158108389574873,0.18224299065420557,-0.35970184795536136,2,1,-0.7022787978570375,0.5865595325054784,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
6734,0,-0.057347773731440184,0.007717637077708872,0.49065420560747663,-1.135605124767058,1,0,-0.16863465716324366,0.5659605551497443,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
6735,0,1.6890108981533023,0.7158108389574873,0.6495327102803737,1.9680079824797287,1,1,-0.7689843154437618,0.6620891161431702,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6736,0,0.815831562210931,-0.7003755648020696,0.5514018691588785,-1.135605124767058,1,0,-0.16863465716324366,0.6122717311906501,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
6737,0,1.6890108981533023,0.007717637077708872,0.6962616822429907,1.192104705668032,2,0,-0.30204569233669215,0.68327246165084,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6738,0,0.815831562210931,1.4239040408372658,0.44859813084112143,-1.135605124767058,1,1,-0.16863465716324366,0.666617969320672,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
6739,0,0.815831562210931,1.4239040408372658,0.3878504672897196,1.192104705668032,1,1,-0.6355732802703133,0.4867786705624544,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6740,0,1.6890108981533023,0.007717637077708872,0.5327102803738317,0.4162014288563354,2,1,-0.2353401747499679,0.6485025566106647,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
6741,0,-0.9305271096738114,-0.7003755648020696,0.5280373831775701,-1.135605124767058,2,0,-0.7022787978570375,0.5308984660336011,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
6742,0,-0.057347773731440184,-0.7003755648020696,0.4859813084112149,-0.35970184795536136,2,1,-0.36875120992341637,0.485317750182615,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
6743,0,1.6890108981533023,0.007717637077708872,0.32242990654205606,1.192104705668032,2,1,-0.5021622450968648,0.5653761869978086,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
6744,0,-0.9305271096738114,1.4239040408372658,0.33644859813084116,-0.35970184795536136,2,1,-0.36875120992341637,0.4813732651570489,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
6745,0,-0.057347773731440184,0.7158108389574873,0.5,-1.135605124767058,1,0,-0.16863465716324366,0.6122717311906501,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
6746,0,-0.057347773731440184,1.4239040408372658,0.49532710280373826,-0.35970184795536136,2,1,-0.30204569233669215,0.6449963476990503,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
6747,0,-0.057347773731440184,-0.7003755648020696,0.7943925233644858,-0.35970184795536136,2,0,-0.7022787978570375,0.6210372534696859,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6748,0,-1.8037064456161827,-1.408468766681848,0.7102803738317757,1.9680079824797287,1,0,-0.7022787978570375,0.6108108108108108,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
6749,0,0.815831562210931,0.007717637077708872,0.3598130841121495,-0.35970184795536136,1,1,-0.5021622450968648,0.6419284149013879,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
6750,0,-1.8037064456161827,0.7158108389574873,0.28037383177570097,-0.35970184795536136,2,0,-0.30204569233669215,0.6818115412710007,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6751,0,-0.9305271096738114,1.4239040408372658,0.06074766355140193,-1.135605124767058,0,1,-0.7022787978570375,0.727100073046019,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6752,0,-0.9305271096738114,0.7158108389574873,0.7196261682242991,-0.35970184795536136,1,1,-0.4354567275101406,0.5593864134404675,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6753,0,-1.8037064456161827,0.7158108389574873,0.46261682242990654,0.4162014288563354,2,1,-0.6355732802703133,0.6778670562454346,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6754,0,-0.057347773731440184,-1.408468766681848,0.2990654205607477,1.192104705668032,1,0,-0.16863465716324366,0.4407596785975164,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6755,0,-1.8037064456161827,1.4239040408372658,0.43457943925233644,-0.35970184795536136,1,0,-0.5021622450968648,0.6309715120525932,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
6756,0,-0.057347773731440184,0.007717637077708872,0.6682242990654205,-0.35970184795536136,2,1,-0.2353401747499679,0.7152666179693207,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6757,0,-0.9305271096738114,0.007717637077708872,0.5046728971962616,-1.135605124767058,2,0,-0.5021622450968648,0.6425127830533236,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
6758,0,-0.057347773731440184,1.4239040408372658,0.28037383177570097,-0.35970184795536136,1,1,-0.5021622450968648,0.5272461650840029,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
6759,0,0.815831562210931,-0.7003755648020696,0.44859813084112143,-0.35970184795536136,0,0,-0.36875120992341637,0.6857560262965668,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6760,0,-0.057347773731440184,-0.7003755648020696,0.6401869158878505,-1.135605124767058,1,1,-0.36875120992341637,0.6639883126369612,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6761,0,0.815831562210931,0.007717637077708872,0.7336448598130841,-0.35970184795536136,1,0,-0.6355732802703133,0.7221329437545654,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6762,0,-1.8037064456161827,-1.408468766681848,0.8457943925233645,1.9680079824797287,1,1,-0.16863465716324366,0.46223520818115416,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
6763,0,-0.057347773731440184,-0.7003755648020696,0.5373831775700935,-1.135605124767058,1,0,-0.2353401747499679,0.7132213294375457,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6764,0,1.6890108981533023,0.7158108389574873,0.3551401869158879,1.9680079824797287,2,0,-0.16863465716324366,0.6651570489408327,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6765,0,0.815831562210931,0.7158108389574873,0.5373831775700935,0.4162014288563354,1,0,-0.5688677626835891,0.5108838568298028,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6766,0,-1.8037064456161827,0.007717637077708872,0.7102803738317757,0.4162014288563354,0,0,-0.7022787978570375,0.5142439737034331,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
6767,0,-0.9305271096738114,0.7158108389574873,0.3738317757009346,-0.35970184795536136,2,1,-0.5688677626835891,0.6752373995617239,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
6768,0,-0.057347773731440184,-1.408468766681848,0.01869158878504673,1.9680079824797287,2,1,-0.4354567275101406,0.7070854638422206,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
6769,0,0.815831562210931,1.4239040408372658,0.46261682242990654,0.4162014288563354,1,0,-0.7689843154437618,0.4955441928414901,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6770,0,-0.9305271096738114,-0.7003755648020696,0.19158878504672894,-0.35970184795536136,1,0,-0.5688677626835891,0.6743608473338203,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
6771,0,-0.057347773731440184,0.7158108389574873,0.46261682242990654,0.4162014288563354,2,1,-0.7022787978570375,0.652008765522279,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
6772,0,-1.8037064456161827,1.4239040408372658,0.4158878504672897,-0.35970184795536136,1,0,-0.2353401747499679,0.7025566106647188,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
6773,0,-0.9305271096738114,-1.408468766681848,0.7196261682242991,-1.135605124767058,2,0,-0.2353401747499679,0.5481373265157049,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
6774,0,-0.9305271096738114,-0.7003755648020696,0.25233644859813087,-0.35970184795536136,1,1,-0.7022787978570375,0.5345507669831994,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6775,0,-0.9305271096738114,-1.408468766681848,0.3271028037383178,-0.35970184795536136,2,0,-0.2353401747499679,0.4747991234477721,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
6776,0,-0.057347773731440184,1.4239040408372658,0.7523364485981309,-1.135605124767058,2,1,-0.5021622450968648,0.4566837107377648,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
6777,0,0.815831562210931,-1.408468766681848,0.7149532710280374,-0.35970184795536136,2,0,-0.5021622450968648,0.4953981008035062,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
6778,0,0.815831562210931,1.4239040408372658,0.8037383177570093,-0.35970184795536136,2,0,-0.36875120992341637,0.508254200146092,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6779,0,-0.057347773731440184,0.7158108389574873,0.8271028037383178,-0.35970184795536136,1,0,-0.6355732802703133,0.693644996347699,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6780,0,0.815831562210931,1.4239040408372658,0.7009345794392524,-0.35970184795536136,2,0,-0.2353401747499679,0.4537618699780862,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
6781,0,0.815831562210931,-1.408468766681848,0.2149532710280374,1.9680079824797287,2,1,-0.7689843154437618,0.5612856099342586,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6782,0,0.815831562210931,-0.7003755648020696,0.33644859813084116,-1.135605124767058,1,1,-0.4354567275101406,0.652008765522279,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6783,0,0.815831562210931,-0.7003755648020696,0.7149532710280374,-0.35970184795536136,1,1,-0.2353401747499679,0.727100073046019,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6784,0,-0.9305271096738114,-1.408468766681848,0.5794392523364486,-0.35970184795536136,2,0,-0.4354567275101406,0.6308254200146092,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
6785,0,-0.057347773731440184,0.007717637077708872,0.43457943925233644,-1.135605124767058,1,0,-0.36875120992341637,0.549890430971512,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
6786,0,0.815831562210931,-0.7003755648020696,0.6588785046728972,0.4162014288563354,1,1,-0.5021622450968648,0.6752373995617239,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6787,0,-0.057347773731440184,0.7158108389574873,0.7056074766355139,-0.35970184795536136,0,0,-0.7022787978570375,0.6315558802045288,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6788,0,-0.9305271096738114,0.7158108389574873,0.7196261682242991,1.9680079824797287,2,1,-0.7689843154437618,0.5174579985390796,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6791,0,-0.057347773731440184,-0.7003755648020696,0.2149532710280374,-1.135605124767058,1,1,-0.4354567275101406,0.6318480642804967,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
6792,0,-0.9305271096738114,-1.408468766681848,0.5186915887850467,-1.135605124767058,1,1,-0.36875120992341637,0.5314828341855369,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
6793,0,-0.9305271096738114,-1.408468766681848,0.5514018691588785,-1.135605124767058,0,0,-0.16863465716324366,0.4834185536888239,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
6795,0,-0.9305271096738114,0.7158108389574873,0.383177570093458,3.519814536103122,2,0,-0.4354567275101406,0.45945945945945943,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
6796,0,-0.057347773731440184,-1.408468766681848,0.42056074766355145,-1.135605124767058,1,1,-0.5688677626835891,0.5383491599707816,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6797,0,-0.057347773731440184,0.7158108389574873,0.7196261682242991,-0.35970184795536136,1,1,-0.16863465716324366,0.5119065010956902,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
6798,0,-0.057347773731440184,0.007717637077708872,0.3551401869158879,-0.35970184795536136,2,0,-0.16863465716324366,0.6476260043827611,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
6800,0,-0.9305271096738114,-0.7003755648020696,0.28971962616822433,2.7439112592914254,2,1,-0.16863465716324366,0.4737764791818846,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6801,0,-0.9305271096738114,-1.408468766681848,0.39252336448598135,2.7439112592914254,2,1,-0.16863465716324366,0.662527392257122,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
6802,0,-0.057347773731440184,-0.7003755648020696,0.3598130841121495,-0.35970184795536136,0,0,-0.6355732802703133,0.637399561723886,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
6804,0,-0.057347773731440184,0.7158108389574873,0.4018691588785047,-0.35970184795536136,0,0,-0.36875120992341637,0.6130021913805698,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
6805,0,-0.9305271096738114,-1.408468766681848,0.44859813084112143,-0.35970184795536136,1,0,-0.2353401747499679,0.5848064280496713,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
6806,0,1.6890108981533023,1.4239040408372658,0.883177570093458,2.7439112592914254,2,1,-0.2353401747499679,0.45449233016800583,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
6807,0,-0.9305271096738114,0.007717637077708872,0.2570093457943925,1.9680079824797287,1,0,-0.4354567275101406,0.4788897005113222,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
6808,0,-0.9305271096738114,0.007717637077708872,0.6822429906542057,-1.135605124767058,1,0,-0.36875120992341637,0.5113221329437546,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
6809,0,-0.9305271096738114,-1.408468766681848,0.6588785046728972,-0.35970184795536136,2,0,-0.5688677626835891,0.7098612125639152,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
6810,0,0.815831562210931,-0.7003755648020696,0.7616822429906541,1.192104705668032,1,0,-0.36875120992341637,0.004528853177501818,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
6811,0,-0.057347773731440184,0.007717637077708872,0.7149532710280374,1.9680079824797287,1,1,-0.7022787978570375,0.006574141709276837,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6812,0,1.6890108981533023,0.007717637077708872,0.9018691588785047,0.4162014288563354,0,0,-0.5021622450968648,0.10328707085463842,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
6813,0,1.6890108981533023,0.007717637077708872,0.9906542056074766,1.192104705668032,2,0,-0.5688677626835891,0.017092768444119805,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
6814,0,1.6890108981533023,0.007717637077708872,0.9392523364485982,0.4162014288563354,2,1,-0.7022787978570375,0.13922571219868515,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
6815,0,-0.057347773731440184,-1.408468766681848,0.7429906542056074,1.192104705668032,1,0,-0.5688677626835891,0.0005843681519357158,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
6816,0,1.6890108981533023,-1.408468766681848,0.7943925233644858,0.4162014288563354,1,1,-0.2353401747499679,0.04178232286340394,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
6817,0,2.5621902340956733,-0.7003755648020696,0.9626168224299064,0.4162014288563354,1,1,-0.4354567275101406,0.09218407596785974,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
6818,0,-0.057347773731440184,1.4239040408372658,0.5934579439252335,1.192104705668032,2,0,-0.4354567275101406,0.08444119795471147,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
